,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
420,0.994,0.998,0.993,0.998,,,,,,,,,,,,,,,
421,0.992,0.997,0.991,0.997,,,,,,,,,,,,,,,
422,0.992,0.998,0.987,0.998,,,,,,,,,,,,,,,
423,0.989,0.998,0.988,0.997,,,,,,,,,,,,,,,
424,0.988,0.998,0.991,0.996,,,,,,,,,,,,,,,
425,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
426,0.987,0.997,0.992,0.998,,,,,,,,,,,,,,,
427,0.991,0.998,0.993,0.998,,,,,,,,,,,,,,,
428,0.99,0.998,0.986,0.998,,,,,,,,,,,,,,,
429,0.993,0.998,0.989,0.998,,,,,,,,,,,,,,,
430,0.991,0.998,0.984,0.997,,,,,,,,,,,,,,,
431,0.991,0.998,0.986,0.994,,,,,,,,,,,,,,,
432,0.992,0.996,0.987,0.998,,,,,,,,,,,,,,,
433,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
434,0.979,0.998,0.988,0.998,,,,,,,,,,,,,,,
435,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
436,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
437,0.988,0.997,0.99,0.997,,,,,,,,,,,,,,,
438,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
439,0.993,0.997,0.992,0.998,,,,,,,,,,,,,,,
440,0.99,0.998,0.986,0.998,,,,,,,,,,,,,,,
441,0.992,0.998,0.986,0.994,,,,,,,,,,,,,,,
442,0.994,0.997,0.986,0.998,,,,,,,,,,,,,,,
443,0.992,0.998,0.993,0.998,,,,,,,,,,,,,,,
444,0.988,0.997,0.988,0.998,,,,,,,,,,,,,,,
445,0.986,0.998,0.987,0.997,,,,,,,,,,,,,,,
446,0.988,0.999,0.991,0.996,,,,,,,,,,,,,,,
447,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
448,0.989,0.998,0.991,0.997,,,,,,,,,,,,,,,
449,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
450,0.991,0.997,0.988,0.998,,,,,,,,,,,,,,,
451,0.994,0.997,0.992,0.998,,,,,,,,,,,,,,,
452,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
453,0.989,0.997,0.992,0.998,,,,,,,,,,,,,,,
454,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
455,0.992,0.997,0.99,0.997,,,,,,,,,,,,,,,
456,0.991,0.997,0.988,0.998,,,,,,,,,,,,,,,
457,0.991,0.997,0.993,0.998,,,,,,,,,,,,,,,
458,0.993,0.997,0.986,0.998,,,,,,,,,,,,,,,
459,0.99,0.998,0.993,0.998,,,,,,,,,,,,,,,
460,0.988,0.998,0.99,0.998,,,,,,,,,,,,,,,
461,0.986,0.996,0.99,0.998,,,,,,,,,,,,,,,
462,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
463,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
464,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
465,0.993,0.997,0.992,0.997,,,,,,,,,,,,,,,
466,0.991,0.998,0.984,0.999,,,,,,,,,,,,,,,
467,0.989,0.997,0.992,0.998,,,,,,,,,,,,,,,
468,0.99,0.997,0.985,0.998,,,,,,,,,,,,,,,
469,0.99,0.996,0.991,0.998,,,,,,,,,,,,,,,
470,0.977,0.998,0.987,0.998,,,,,,,,,,,,,,,
471,0.991,0.998,0.989,0.999,,,,,,,,,,,,,,,
472,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
473,0.994,0.997,0.99,0.997,,,,,,,,,,,,,,,
474,0.989,0.998,0.99,0.998,,,,,,,,,,,,,,,
475,0.992,0.997,0.987,0.997,,,,,,,,,,,,,,,
476,0.992,0.998,0.993,0.999,,,,,,,,,,,,,,,
477,0.985,0.997,0.993,0.998,,,,,,,,,,,,,,,
478,0.993,0.997,0.989,0.998,,,,,,,,,,,,,,,
479,0.991,0.996,0.988,0.998,,,,,,,,,,,,,,,
480,0.99,0.998,0.988,0.997,,,,,,,,,,,,,,,
481,0.986,0.998,0.991,0.998,,,,,,,,,,,,,,,
482,0.99,0.997,0.988,0.999,,,,,,,,,,,,,,,
483,0.991,0.995,0.987,0.996,,,,,,,,,,,,,,,
484,0.989,0.996,0.993,0.998,,,,,,,,,,,,,,,
485,0.982,0.998,0.993,0.997,,,,,,,,,,,,,,,
486,0.994,0.998,0.992,0.998,,,,,,,,,,,,,,,
487,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
488,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
489,0.991,0.997,0.991,0.996,,,,,,,,,,,,,,,
490,0.989,0.998,0.99,0.999,,,,,,,,,,,,,,,
491,0.99,0.998,0.989,0.999,,,,,,,,,,,,,,,
492,0.994,0.998,0.991,0.998,,,,,,,,,,,,,,,
493,0.986,0.997,0.99,0.998,,,,,,,,,,,,,,,
494,0.988,0.997,0.984,0.999,,,,,,,,,,,,,,,
495,0.988,0.998,0.993,0.998,,,,,,,,,,,,,,,
496,0.989,0.997,0.992,0.998,,,,,,,,,,,,,,,
497,0.991,0.998,0.991,0.998,,,,,,,,,,,,,,,
498,0.993,0.995,0.988,0.998,,,,,,,,,,,,,,,
499,0.994,0.997,0.992,0.998,,,,,,,,,,,,,,,
59,,,,,ddm,720,80,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
