,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.988,0.997,0.988,0.996,,,,,,,,,,,,,,,
420,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
421,0.993,0.998,0.986,0.998,,,,,,,,,,,,,,,
422,0.992,0.994,0.99,0.994,,,,,,,,,,,,,,,
423,0.989,0.996,0.985,0.994,,,,,,,,,,,,,,,
424,0.984,0.996,0.991,0.996,,,,,,,,,,,,,,,
425,0.985,0.997,0.984,0.996,,,,,,,,,,,,,,,
426,0.988,0.996,0.984,0.997,,,,,,,,,,,,,,,
427,0.988,0.995,0.99,0.998,,,,,,,,,,,,,,,
428,0.99,0.997,0.982,0.997,,,,,,,,,,,,,,,
429,0.989,0.996,0.99,0.996,,,,,,,,,,,,,,,
430,0.987,0.996,0.985,0.995,,,,,,,,,,,,,,,
431,0.984,0.996,0.989,0.997,,,,,,,,,,,,,,,
432,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
433,0.986,0.997,0.978,0.996,,,,,,,,,,,,,,,
434,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
435,0.988,0.997,0.985,0.995,,,,,,,,,,,,,,,
436,0.99,0.997,0.984,0.996,,,,,,,,,,,,,,,
437,0.989,0.997,0.992,0.996,,,,,,,,,,,,,,,
438,0.989,0.998,0.983,0.996,,,,,,,,,,,,,,,
439,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
440,0.988,0.997,0.991,0.998,,,,,,,,,,,,,,,
441,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
442,0.989,0.996,0.989,0.996,,,,,,,,,,,,,,,
443,0.991,0.996,0.984,0.995,,,,,,,,,,,,,,,
444,0.985,0.996,0.988,0.996,,,,,,,,,,,,,,,
445,0.991,0.997,0.989,0.998,,,,,,,,,,,,,,,
446,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
447,0.99,0.996,0.989,0.996,,,,,,,,,,,,,,,
448,0.991,0.996,0.986,0.997,,,,,,,,,,,,,,,
449,0.989,0.996,0.992,0.997,,,,,,,,,,,,,,,
450,0.988,0.998,0.988,0.998,,,,,,,,,,,,,,,
451,0.986,0.996,0.992,0.995,,,,,,,,,,,,,,,
452,0.989,0.996,0.99,0.997,,,,,,,,,,,,,,,
453,0.989,0.996,0.991,0.998,,,,,,,,,,,,,,,
454,0.988,0.996,0.988,0.997,,,,,,,,,,,,,,,
455,0.993,0.997,0.987,0.997,,,,,,,,,,,,,,,
456,0.993,0.997,0.986,0.995,,,,,,,,,,,,,,,
457,0.991,0.996,0.986,0.996,,,,,,,,,,,,,,,
458,0.992,0.997,0.99,0.996,,,,,,,,,,,,,,,
459,0.988,0.998,0.992,0.999,,,,,,,,,,,,,,,
460,0.99,0.997,0.986,0.996,,,,,,,,,,,,,,,
461,0.99,0.995,0.989,0.997,,,,,,,,,,,,,,,
462,0.989,0.996,0.984,0.997,,,,,,,,,,,,,,,
463,0.99,0.996,0.99,0.998,,,,,,,,,,,,,,,
464,0.99,0.996,0.987,0.996,,,,,,,,,,,,,,,
465,0.989,0.996,0.989,0.996,,,,,,,,,,,,,,,
466,0.992,0.995,0.988,0.996,,,,,,,,,,,,,,,
467,0.987,0.997,0.982,0.996,,,,,,,,,,,,,,,
468,0.992,0.997,0.985,0.997,,,,,,,,,,,,,,,
469,0.991,0.996,0.987,0.997,,,,,,,,,,,,,,,
470,0.987,0.997,0.988,0.998,,,,,,,,,,,,,,,
471,0.986,0.997,0.99,0.997,,,,,,,,,,,,,,,
472,0.99,0.997,0.99,0.996,,,,,,,,,,,,,,,
473,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
474,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
475,0.98,0.997,0.985,0.998,,,,,,,,,,,,,,,
476,0.989,0.995,0.988,0.997,,,,,,,,,,,,,,,
477,0.991,0.995,0.99,0.997,,,,,,,,,,,,,,,
478,0.99,0.996,0.989,0.997,,,,,,,,,,,,,,,
479,0.982,0.997,0.986,0.997,,,,,,,,,,,,,,,
480,0.991,0.996,0.978,0.996,,,,,,,,,,,,,,,
481,0.992,0.996,0.986,0.997,,,,,,,,,,,,,,,
482,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
483,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
484,0.988,0.998,0.986,0.996,,,,,,,,,,,,,,,
485,0.991,0.995,0.981,0.995,,,,,,,,,,,,,,,
486,0.983,0.996,0.986,0.997,,,,,,,,,,,,,,,
487,0.984,0.997,0.991,0.997,,,,,,,,,,,,,,,
488,0.99,0.998,0.984,0.997,,,,,,,,,,,,,,,
489,0.99,0.996,0.991,0.997,,,,,,,,,,,,,,,
490,0.985,0.996,0.981,0.998,,,,,,,,,,,,,,,
491,0.989,0.996,0.987,0.997,,,,,,,,,,,,,,,
492,0.986,0.997,0.984,0.998,,,,,,,,,,,,,,,
493,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
494,0.995,0.997,0.983,0.996,,,,,,,,,,,,,,,
495,0.983,0.996,0.985,0.996,,,,,,,,,,,,,,,
496,0.99,0.994,0.982,0.996,,,,,,,,,,,,,,,
497,0.987,0.997,0.985,0.996,,,,,,,,,,,,,,,
498,0.983,0.998,0.989,0.997,,,,,,,,,,,,,,,
499,0.988,0.996,0.981,0.995,,,,,,,,,,,,,,,
58,,,,,ddm,560,80,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
