,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.942,0.974,0.896,0.959,,,,,,,,,,,,,,,
420,0.919,0.977,0.926,0.978,,,,,,,,,,,,,,,
421,0.923,0.97,0.945,0.97,,,,,,,,,,,,,,,
422,0.873,0.981,0.932,0.972,,,,,,,,,,,,,,,
423,0.933,0.975,0.933,0.986,,,,,,,,,,,,,,,
424,0.929,0.977,0.925,0.97,,,,,,,,,,,,,,,
425,0.89,0.977,0.93,0.984,,,,,,,,,,,,,,,
426,0.923,0.97,0.954,0.974,,,,,,,,,,,,,,,
427,0.911,0.98,0.949,0.969,,,,,,,,,,,,,,,
428,0.898,0.987,0.902,0.976,,,,,,,,,,,,,,,
429,0.915,0.98,0.936,0.975,,,,,,,,,,,,,,,
430,0.928,0.983,0.901,0.982,,,,,,,,,,,,,,,
431,0.953,0.975,0.946,0.958,,,,,,,,,,,,,,,
432,0.919,0.979,0.938,0.968,,,,,,,,,,,,,,,
433,0.915,0.98,0.918,0.979,,,,,,,,,,,,,,,
434,0.928,0.98,0.936,0.983,,,,,,,,,,,,,,,
435,0.926,0.978,0.907,0.987,,,,,,,,,,,,,,,
436,0.923,0.98,0.914,0.978,,,,,,,,,,,,,,,
437,0.938,0.979,0.919,0.956,,,,,,,,,,,,,,,
438,0.919,0.979,0.913,0.979,,,,,,,,,,,,,,,
439,0.931,0.977,0.93,0.98,,,,,,,,,,,,,,,
440,0.9,0.981,0.926,0.98,,,,,,,,,,,,,,,
441,0.939,0.97,0.914,0.967,,,,,,,,,,,,,,,
442,0.923,0.987,0.916,0.979,,,,,,,,,,,,,,,
443,0.907,0.975,0.93,0.978,,,,,,,,,,,,,,,
444,0.936,0.98,0.92,0.983,,,,,,,,,,,,,,,
445,0.936,0.979,0.909,0.95,,,,,,,,,,,,,,,
446,0.911,0.975,0.923,0.971,,,,,,,,,,,,,,,
447,0.899,0.969,0.897,0.97,,,,,,,,,,,,,,,
448,0.891,0.964,0.913,0.955,,,,,,,,,,,,,,,
449,0.942,0.974,0.906,0.968,,,,,,,,,,,,,,,
450,0.927,0.977,0.925,0.968,,,,,,,,,,,,,,,
451,0.943,0.963,0.926,0.976,,,,,,,,,,,,,,,
452,0.91,0.984,0.893,0.976,,,,,,,,,,,,,,,
453,0.89,0.984,0.907,0.973,,,,,,,,,,,,,,,
454,0.907,0.969,0.912,0.98,,,,,,,,,,,,,,,
455,0.954,0.973,0.918,0.948,,,,,,,,,,,,,,,
456,0.907,0.972,0.936,0.969,,,,,,,,,,,,,,,
457,0.904,0.963,0.885,0.979,,,,,,,,,,,,,,,
458,0.91,0.983,0.904,0.972,,,,,,,,,,,,,,,
459,0.928,0.973,0.904,0.966,,,,,,,,,,,,,,,
460,0.93,0.969,0.905,0.971,,,,,,,,,,,,,,,
461,0.92,0.969,0.922,0.982,,,,,,,,,,,,,,,
462,0.908,0.983,0.929,0.971,,,,,,,,,,,,,,,
463,0.93,0.978,0.914,0.953,,,,,,,,,,,,,,,
464,0.924,0.968,0.916,0.966,,,,,,,,,,,,,,,
465,0.907,0.983,0.917,0.974,,,,,,,,,,,,,,,
466,0.913,0.972,0.909,0.968,,,,,,,,,,,,,,,
467,0.905,0.979,0.889,0.978,,,,,,,,,,,,,,,
468,0.92,0.98,0.917,0.985,,,,,,,,,,,,,,,
469,0.91,0.982,0.932,0.976,,,,,,,,,,,,,,,
470,0.935,0.977,0.934,0.985,,,,,,,,,,,,,,,
471,0.939,0.979,0.878,0.957,,,,,,,,,,,,,,,
472,0.93,0.975,0.903,0.973,,,,,,,,,,,,,,,
473,0.928,0.975,0.908,0.971,,,,,,,,,,,,,,,
474,0.919,0.982,0.913,0.981,,,,,,,,,,,,,,,
475,0.929,0.985,0.898,0.976,,,,,,,,,,,,,,,
476,0.928,0.977,0.92,0.983,,,,,,,,,,,,,,,
477,0.926,0.973,0.907,0.975,,,,,,,,,,,,,,,
478,0.917,0.981,0.895,0.973,,,,,,,,,,,,,,,
479,0.921,0.979,0.91,0.981,,,,,,,,,,,,,,,
480,0.88,0.976,0.869,0.972,,,,,,,,,,,,,,,
481,0.935,0.984,0.908,0.976,,,,,,,,,,,,,,,
482,0.899,0.977,0.928,0.967,,,,,,,,,,,,,,,
483,0.923,0.971,0.9,0.975,,,,,,,,,,,,,,,
484,0.936,0.98,0.925,0.96,,,,,,,,,,,,,,,
485,0.927,0.969,0.918,0.969,,,,,,,,,,,,,,,
486,0.925,0.978,0.938,0.975,,,,,,,,,,,,,,,
487,0.938,0.986,0.944,0.956,,,,,,,,,,,,,,,
488,0.917,0.976,0.898,0.987,,,,,,,,,,,,,,,
489,0.942,0.976,0.907,0.973,,,,,,,,,,,,,,,
490,0.937,0.976,0.935,0.981,,,,,,,,,,,,,,,
491,0.928,0.979,0.941,0.966,,,,,,,,,,,,,,,
492,0.91,0.986,0.923,0.973,,,,,,,,,,,,,,,
493,0.907,0.977,0.939,0.985,,,,,,,,,,,,,,,
494,0.942,0.984,0.935,0.962,,,,,,,,,,,,,,,
495,0.93,0.977,0.906,0.975,,,,,,,,,,,,,,,
496,0.881,0.976,0.918,0.981,,,,,,,,,,,,,,,
497,0.902,0.972,0.9,0.977,,,,,,,,,,,,,,,
498,0.903,0.978,0.924,0.97,,,,,,,,,,,,,,,
499,0.945,0.98,0.912,0.977,,,,,,,,,,,,,,,
55,,,,,ddm,80,80,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
