,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.987,0.997,0.983,0.997,,,,,,,,,,,,,,,
420,0.989,0.997,0.987,0.998,,,,,,,,,,,,,,,
421,0.988,0.995,0.987,0.996,,,,,,,,,,,,,,,
422,0.99,0.996,0.985,0.997,,,,,,,,,,,,,,,
423,0.985,0.996,0.986,0.998,,,,,,,,,,,,,,,
424,0.986,0.997,0.987,0.996,,,,,,,,,,,,,,,
425,0.989,0.997,0.985,0.997,,,,,,,,,,,,,,,
426,0.984,0.998,0.979,0.997,,,,,,,,,,,,,,,
427,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
428,0.988,0.996,0.986,0.996,,,,,,,,,,,,,,,
429,0.99,0.997,0.985,0.996,,,,,,,,,,,,,,,
430,0.99,0.997,0.979,0.997,,,,,,,,,,,,,,,
431,0.987,0.997,0.983,0.997,,,,,,,,,,,,,,,
432,0.988,0.997,0.99,0.998,,,,,,,,,,,,,,,
433,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
434,0.988,0.997,0.986,0.997,,,,,,,,,,,,,,,
435,0.984,0.997,0.988,0.996,,,,,,,,,,,,,,,
436,0.982,0.998,0.983,0.995,,,,,,,,,,,,,,,
437,0.992,0.997,0.986,0.997,,,,,,,,,,,,,,,
438,0.992,0.996,0.99,0.997,,,,,,,,,,,,,,,
439,0.991,0.997,0.986,0.997,,,,,,,,,,,,,,,
440,0.986,0.997,0.986,0.996,,,,,,,,,,,,,,,
441,0.988,0.997,0.979,0.998,,,,,,,,,,,,,,,
442,0.983,0.997,0.984,0.998,,,,,,,,,,,,,,,
443,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
444,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
445,0.989,0.997,0.986,0.996,,,,,,,,,,,,,,,
446,0.985,0.997,0.978,0.996,,,,,,,,,,,,,,,
447,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
448,0.99,0.996,0.985,0.996,,,,,,,,,,,,,,,
449,0.989,0.997,0.983,0.996,,,,,,,,,,,,,,,
450,0.99,0.997,0.988,0.997,,,,,,,,,,,,,,,
451,0.983,0.997,0.985,0.997,,,,,,,,,,,,,,,
452,0.991,0.996,0.99,0.997,,,,,,,,,,,,,,,
453,0.986,0.998,0.988,0.996,,,,,,,,,,,,,,,
454,0.989,0.997,0.987,0.998,,,,,,,,,,,,,,,
455,0.989,0.996,0.992,0.998,,,,,,,,,,,,,,,
456,0.992,0.997,0.992,0.997,,,,,,,,,,,,,,,
457,0.986,0.998,0.988,0.998,,,,,,,,,,,,,,,
458,0.99,0.995,0.986,0.997,,,,,,,,,,,,,,,
459,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
460,0.99,0.998,0.987,0.997,,,,,,,,,,,,,,,
461,0.985,0.996,0.983,0.997,,,,,,,,,,,,,,,
462,0.99,0.997,0.985,0.998,,,,,,,,,,,,,,,
463,0.988,0.996,0.986,0.998,,,,,,,,,,,,,,,
464,0.987,0.997,0.985,0.996,,,,,,,,,,,,,,,
465,0.988,0.996,0.982,0.997,,,,,,,,,,,,,,,
466,0.985,0.996,0.987,0.998,,,,,,,,,,,,,,,
467,0.988,0.997,0.983,0.997,,,,,,,,,,,,,,,
468,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
469,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
470,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
471,0.989,0.997,0.991,0.996,,,,,,,,,,,,,,,
472,0.991,0.996,0.987,0.998,,,,,,,,,,,,,,,
473,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
474,0.988,0.995,0.989,0.997,,,,,,,,,,,,,,,
475,0.986,0.997,0.992,0.998,,,,,,,,,,,,,,,
476,0.986,0.996,0.986,0.997,,,,,,,,,,,,,,,
477,0.991,0.997,0.984,0.998,,,,,,,,,,,,,,,
478,0.987,0.997,0.991,0.996,,,,,,,,,,,,,,,
479,0.988,0.997,0.984,0.997,,,,,,,,,,,,,,,
480,0.988,0.996,0.988,0.998,,,,,,,,,,,,,,,
481,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
482,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
483,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
484,0.99,0.997,0.984,0.998,,,,,,,,,,,,,,,
485,0.988,0.997,0.986,0.995,,,,,,,,,,,,,,,
486,0.981,0.996,0.99,0.997,,,,,,,,,,,,,,,
487,0.991,0.995,0.989,0.998,,,,,,,,,,,,,,,
488,0.991,0.997,0.983,0.995,,,,,,,,,,,,,,,
489,0.987,0.997,0.986,0.998,,,,,,,,,,,,,,,
490,0.984,0.997,0.988,0.997,,,,,,,,,,,,,,,
491,0.982,0.997,0.983,0.996,,,,,,,,,,,,,,,
492,0.986,0.996,0.992,0.997,,,,,,,,,,,,,,,
493,0.985,0.997,0.98,0.998,,,,,,,,,,,,,,,
494,0.988,0.997,0.987,0.998,,,,,,,,,,,,,,,
495,0.987,0.996,0.985,0.997,,,,,,,,,,,,,,,
496,0.99,0.997,0.988,0.996,,,,,,,,,,,,,,,
497,0.99,0.997,0.981,0.998,,,,,,,,,,,,,,,
498,0.982,0.995,0.98,0.997,,,,,,,,,,,,,,,
499,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
63,,,,,ddm,560,120,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
