,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.979,0.99,0.964,0.987,,,,,,,,,,,,,,,
420,0.977,0.993,0.967,0.994,,,,,,,,,,,,,,,
421,0.978,0.992,0.963,0.994,,,,,,,,,,,,,,,
422,0.973,0.992,0.971,0.991,,,,,,,,,,,,,,,
423,0.971,0.992,0.973,0.993,,,,,,,,,,,,,,,
424,0.963,0.989,0.957,0.991,,,,,,,,,,,,,,,
425,0.977,0.991,0.965,0.99,,,,,,,,,,,,,,,
426,0.97,0.991,0.97,0.992,,,,,,,,,,,,,,,
427,0.973,0.994,0.976,0.993,,,,,,,,,,,,,,,
428,0.974,0.992,0.969,0.993,,,,,,,,,,,,,,,
429,0.968,0.992,0.975,0.994,,,,,,,,,,,,,,,
430,0.974,0.989,0.965,0.992,,,,,,,,,,,,,,,
431,0.977,0.992,0.968,0.995,,,,,,,,,,,,,,,
432,0.964,0.994,0.967,0.994,,,,,,,,,,,,,,,
433,0.979,0.992,0.971,0.993,,,,,,,,,,,,,,,
434,0.966,0.992,0.97,0.99,,,,,,,,,,,,,,,
435,0.97,0.994,0.971,0.987,,,,,,,,,,,,,,,
436,0.977,0.991,0.972,0.994,,,,,,,,,,,,,,,
437,0.977,0.992,0.972,0.992,,,,,,,,,,,,,,,
438,0.967,0.992,0.971,0.992,,,,,,,,,,,,,,,
439,0.972,0.991,0.974,0.992,,,,,,,,,,,,,,,
440,0.97,0.994,0.966,0.995,,,,,,,,,,,,,,,
441,0.977,0.989,0.967,0.992,,,,,,,,,,,,,,,
442,0.967,0.992,0.973,0.991,,,,,,,,,,,,,,,
443,0.97,0.993,0.972,0.989,,,,,,,,,,,,,,,
444,0.969,0.988,0.975,0.993,,,,,,,,,,,,,,,
445,0.976,0.994,0.967,0.988,,,,,,,,,,,,,,,
446,0.975,0.993,0.964,0.992,,,,,,,,,,,,,,,
447,0.967,0.993,0.965,0.995,,,,,,,,,,,,,,,
448,0.975,0.991,0.959,0.989,,,,,,,,,,,,,,,
449,0.966,0.993,0.961,0.987,,,,,,,,,,,,,,,
450,0.965,0.992,0.959,0.993,,,,,,,,,,,,,,,
451,0.962,0.992,0.97,0.992,,,,,,,,,,,,,,,
452,0.977,0.993,0.973,0.994,,,,,,,,,,,,,,,
453,0.973,0.994,0.965,0.994,,,,,,,,,,,,,,,
454,0.972,0.994,0.975,0.992,,,,,,,,,,,,,,,
455,0.96,0.994,0.968,0.991,,,,,,,,,,,,,,,
456,0.967,0.993,0.973,0.991,,,,,,,,,,,,,,,
457,0.973,0.991,0.962,0.994,,,,,,,,,,,,,,,
458,0.976,0.994,0.978,0.992,,,,,,,,,,,,,,,
459,0.969,0.993,0.967,0.993,,,,,,,,,,,,,,,
460,0.967,0.994,0.966,0.994,,,,,,,,,,,,,,,
461,0.965,0.994,0.973,0.991,,,,,,,,,,,,,,,
462,0.962,0.992,0.966,0.991,,,,,,,,,,,,,,,
463,0.972,0.991,0.97,0.991,,,,,,,,,,,,,,,
464,0.975,0.992,0.969,0.993,,,,,,,,,,,,,,,
465,0.971,0.993,0.976,0.991,,,,,,,,,,,,,,,
466,0.972,0.991,0.97,0.992,,,,,,,,,,,,,,,
467,0.963,0.994,0.962,0.994,,,,,,,,,,,,,,,
468,0.969,0.993,0.968,0.993,,,,,,,,,,,,,,,
469,0.962,0.992,0.975,0.993,,,,,,,,,,,,,,,
470,0.969,0.994,0.968,0.987,,,,,,,,,,,,,,,
471,0.973,0.99,0.972,0.992,,,,,,,,,,,,,,,
472,0.974,0.992,0.971,0.99,,,,,,,,,,,,,,,
473,0.974,0.993,0.961,0.992,,,,,,,,,,,,,,,
474,0.972,0.994,0.967,0.994,,,,,,,,,,,,,,,
475,0.974,0.994,0.974,0.993,,,,,,,,,,,,,,,
476,0.964,0.991,0.971,0.992,,,,,,,,,,,,,,,
477,0.969,0.993,0.964,0.994,,,,,,,,,,,,,,,
478,0.973,0.992,0.961,0.993,,,,,,,,,,,,,,,
479,0.965,0.992,0.972,0.989,,,,,,,,,,,,,,,
480,0.97,0.993,0.972,0.993,,,,,,,,,,,,,,,
481,0.97,0.993,0.96,0.992,,,,,,,,,,,,,,,
482,0.969,0.993,0.975,0.992,,,,,,,,,,,,,,,
483,0.973,0.995,0.966,0.993,,,,,,,,,,,,,,,
484,0.969,0.993,0.969,0.989,,,,,,,,,,,,,,,
485,0.972,0.993,0.961,0.988,,,,,,,,,,,,,,,
486,0.97,0.992,0.975,0.99,,,,,,,,,,,,,,,
487,0.971,0.994,0.965,0.994,,,,,,,,,,,,,,,
488,0.979,0.992,0.969,0.993,,,,,,,,,,,,,,,
489,0.975,0.992,0.977,0.993,,,,,,,,,,,,,,,
490,0.967,0.993,0.963,0.991,,,,,,,,,,,,,,,
491,0.969,0.993,0.971,0.994,,,,,,,,,,,,,,,
492,0.964,0.993,0.97,0.994,,,,,,,,,,,,,,,
493,0.972,0.993,0.969,0.995,,,,,,,,,,,,,,,
494,0.972,0.995,0.977,0.994,,,,,,,,,,,,,,,
495,0.97,0.995,0.967,0.991,,,,,,,,,,,,,,,
496,0.969,0.993,0.972,0.994,,,,,,,,,,,,,,,
497,0.965,0.993,0.974,0.992,,,,,,,,,,,,,,,
498,0.977,0.991,0.975,0.994,,,,,,,,,,,,,,,
499,0.959,0.992,0.973,0.992,,,,,,,,,,,,,,,
66,,,,,ddm,240,160,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
