,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.968,0.992,0.967,0.994,,,,,,,,,,,,,,,
420,0.967,0.993,0.967,0.991,,,,,,,,,,,,,,,
421,0.964,0.993,0.972,0.991,,,,,,,,,,,,,,,
422,0.97,0.994,0.974,0.992,,,,,,,,,,,,,,,
423,0.97,0.992,0.967,0.993,,,,,,,,,,,,,,,
424,0.977,0.993,0.973,0.993,,,,,,,,,,,,,,,
425,0.966,0.99,0.975,0.993,,,,,,,,,,,,,,,
426,0.973,0.992,0.968,0.993,,,,,,,,,,,,,,,
427,0.972,0.99,0.974,0.991,,,,,,,,,,,,,,,
428,0.969,0.994,0.97,0.994,,,,,,,,,,,,,,,
429,0.963,0.994,0.967,0.993,,,,,,,,,,,,,,,
430,0.969,0.994,0.97,0.99,,,,,,,,,,,,,,,
431,0.976,0.991,0.964,0.992,,,,,,,,,,,,,,,
432,0.968,0.993,0.972,0.992,,,,,,,,,,,,,,,
433,0.957,0.993,0.966,0.993,,,,,,,,,,,,,,,
434,0.968,0.994,0.973,0.989,,,,,,,,,,,,,,,
435,0.972,0.991,0.962,0.994,,,,,,,,,,,,,,,
436,0.96,0.993,0.975,0.994,,,,,,,,,,,,,,,
437,0.975,0.992,0.968,0.994,,,,,,,,,,,,,,,
438,0.97,0.993,0.967,0.992,,,,,,,,,,,,,,,
439,0.96,0.994,0.974,0.995,,,,,,,,,,,,,,,
440,0.968,0.994,0.972,0.993,,,,,,,,,,,,,,,
441,0.963,0.995,0.969,0.994,,,,,,,,,,,,,,,
442,0.97,0.991,0.972,0.991,,,,,,,,,,,,,,,
443,0.976,0.993,0.965,0.991,,,,,,,,,,,,,,,
444,0.971,0.993,0.966,0.991,,,,,,,,,,,,,,,
445,0.973,0.991,0.965,0.989,,,,,,,,,,,,,,,
446,0.966,0.991,0.974,0.991,,,,,,,,,,,,,,,
447,0.971,0.994,0.968,0.992,,,,,,,,,,,,,,,
448,0.972,0.991,0.971,0.99,,,,,,,,,,,,,,,
449,0.963,0.991,0.962,0.992,,,,,,,,,,,,,,,
450,0.972,0.992,0.975,0.995,,,,,,,,,,,,,,,
451,0.971,0.992,0.972,0.992,,,,,,,,,,,,,,,
452,0.973,0.991,0.967,0.992,,,,,,,,,,,,,,,
453,0.977,0.992,0.973,0.993,,,,,,,,,,,,,,,
454,0.978,0.989,0.968,0.994,,,,,,,,,,,,,,,
455,0.974,0.993,0.971,0.994,,,,,,,,,,,,,,,
456,0.975,0.993,0.961,0.993,,,,,,,,,,,,,,,
457,0.973,0.992,0.974,0.993,,,,,,,,,,,,,,,
458,0.979,0.991,0.966,0.992,,,,,,,,,,,,,,,
459,0.971,0.993,0.971,0.994,,,,,,,,,,,,,,,
460,0.969,0.992,0.967,0.993,,,,,,,,,,,,,,,
461,0.972,0.992,0.972,0.994,,,,,,,,,,,,,,,
462,0.97,0.993,0.97,0.992,,,,,,,,,,,,,,,
463,0.97,0.992,0.966,0.992,,,,,,,,,,,,,,,
464,0.971,0.992,0.973,0.993,,,,,,,,,,,,,,,
465,0.973,0.993,0.976,0.995,,,,,,,,,,,,,,,
466,0.97,0.992,0.971,0.993,,,,,,,,,,,,,,,
467,0.966,0.992,0.964,0.992,,,,,,,,,,,,,,,
468,0.971,0.992,0.97,0.992,,,,,,,,,,,,,,,
469,0.971,0.993,0.97,0.993,,,,,,,,,,,,,,,
470,0.969,0.993,0.97,0.992,,,,,,,,,,,,,,,
471,0.963,0.992,0.96,0.993,,,,,,,,,,,,,,,
472,0.98,0.993,0.971,0.991,,,,,,,,,,,,,,,
473,0.975,0.993,0.967,0.992,,,,,,,,,,,,,,,
474,0.974,0.993,0.976,0.992,,,,,,,,,,,,,,,
475,0.962,0.991,0.975,0.993,,,,,,,,,,,,,,,
476,0.974,0.995,0.961,0.992,,,,,,,,,,,,,,,
477,0.98,0.99,0.971,0.991,,,,,,,,,,,,,,,
478,0.968,0.99,0.958,0.991,,,,,,,,,,,,,,,
479,0.978,0.991,0.966,0.993,,,,,,,,,,,,,,,
480,0.976,0.992,0.972,0.993,,,,,,,,,,,,,,,
481,0.967,0.992,0.972,0.993,,,,,,,,,,,,,,,
482,0.965,0.992,0.967,0.994,,,,,,,,,,,,,,,
483,0.968,0.992,0.974,0.993,,,,,,,,,,,,,,,
484,0.973,0.991,0.968,0.994,,,,,,,,,,,,,,,
485,0.973,0.99,0.964,0.991,,,,,,,,,,,,,,,
486,0.973,0.992,0.969,0.994,,,,,,,,,,,,,,,
487,0.971,0.993,0.964,0.993,,,,,,,,,,,,,,,
488,0.977,0.993,0.971,0.993,,,,,,,,,,,,,,,
489,0.976,0.99,0.972,0.993,,,,,,,,,,,,,,,
490,0.97,0.993,0.975,0.994,,,,,,,,,,,,,,,
491,0.971,0.991,0.971,0.992,,,,,,,,,,,,,,,
492,0.97,0.992,0.971,0.994,,,,,,,,,,,,,,,
493,0.97,0.992,0.963,0.993,,,,,,,,,,,,,,,
494,0.973,0.991,0.967,0.995,,,,,,,,,,,,,,,
495,0.973,0.991,0.975,0.994,,,,,,,,,,,,,,,
496,0.969,0.992,0.97,0.992,,,,,,,,,,,,,,,
497,0.976,0.994,0.972,0.992,,,,,,,,,,,,,,,
498,0.977,0.989,0.973,0.993,,,,,,,,,,,,,,,
499,0.979,0.99,0.973,0.991,,,,,,,,,,,,,,,
71,,,,,ddm,240,200,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
