,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.984,0.995,0.983,0.996,,,,,,,,,,,,,,,
420,0.979,0.996,0.982,0.996,,,,,,,,,,,,,,,
421,0.981,0.995,0.979,0.995,,,,,,,,,,,,,,,
422,0.979,0.994,0.982,0.995,,,,,,,,,,,,,,,
423,0.981,0.995,0.981,0.997,,,,,,,,,,,,,,,
424,0.984,0.996,0.982,0.996,,,,,,,,,,,,,,,
425,0.984,0.996,0.975,0.997,,,,,,,,,,,,,,,
426,0.982,0.995,0.982,0.996,,,,,,,,,,,,,,,
427,0.981,0.995,0.985,0.996,,,,,,,,,,,,,,,
428,0.979,0.995,0.982,0.995,,,,,,,,,,,,,,,
429,0.983,0.995,0.983,0.996,,,,,,,,,,,,,,,
430,0.987,0.995,0.982,0.996,,,,,,,,,,,,,,,
431,0.981,0.996,0.979,0.997,,,,,,,,,,,,,,,
432,0.98,0.995,0.98,0.995,,,,,,,,,,,,,,,
433,0.984,0.997,0.977,0.996,,,,,,,,,,,,,,,
434,0.974,0.996,0.977,0.996,,,,,,,,,,,,,,,
435,0.984,0.996,0.983,0.997,,,,,,,,,,,,,,,
436,0.985,0.995,0.98,0.996,,,,,,,,,,,,,,,
437,0.981,0.995,0.982,0.996,,,,,,,,,,,,,,,
438,0.982,0.993,0.982,0.995,,,,,,,,,,,,,,,
439,0.981,0.997,0.982,0.995,,,,,,,,,,,,,,,
440,0.979,0.995,0.976,0.997,,,,,,,,,,,,,,,
441,0.985,0.995,0.981,0.995,,,,,,,,,,,,,,,
442,0.983,0.995,0.983,0.996,,,,,,,,,,,,,,,
443,0.984,0.996,0.98,0.993,,,,,,,,,,,,,,,
444,0.983,0.996,0.98,0.995,,,,,,,,,,,,,,,
445,0.979,0.995,0.984,0.995,,,,,,,,,,,,,,,
446,0.978,0.995,0.983,0.995,,,,,,,,,,,,,,,
447,0.979,0.996,0.979,0.995,,,,,,,,,,,,,,,
448,0.984,0.996,0.981,0.995,,,,,,,,,,,,,,,
449,0.976,0.994,0.982,0.995,,,,,,,,,,,,,,,
450,0.983,0.996,0.974,0.996,,,,,,,,,,,,,,,
451,0.978,0.995,0.98,0.996,,,,,,,,,,,,,,,
452,0.983,0.995,0.981,0.996,,,,,,,,,,,,,,,
453,0.984,0.994,0.983,0.996,,,,,,,,,,,,,,,
454,0.984,0.995,0.985,0.996,,,,,,,,,,,,,,,
455,0.984,0.996,0.983,0.997,,,,,,,,,,,,,,,
456,0.977,0.996,0.985,0.996,,,,,,,,,,,,,,,
457,0.981,0.995,0.981,0.995,,,,,,,,,,,,,,,
458,0.978,0.996,0.985,0.996,,,,,,,,,,,,,,,
459,0.985,0.995,0.979,0.996,,,,,,,,,,,,,,,
460,0.985,0.994,0.984,0.996,,,,,,,,,,,,,,,
461,0.984,0.996,0.983,0.996,,,,,,,,,,,,,,,
462,0.982,0.995,0.983,0.996,,,,,,,,,,,,,,,
463,0.982,0.995,0.981,0.996,,,,,,,,,,,,,,,
464,0.984,0.995,0.979,0.996,,,,,,,,,,,,,,,
465,0.979,0.995,0.982,0.995,,,,,,,,,,,,,,,
466,0.98,0.995,0.978,0.997,,,,,,,,,,,,,,,
467,0.982,0.995,0.986,0.996,,,,,,,,,,,,,,,
468,0.986,0.994,0.979,0.996,,,,,,,,,,,,,,,
469,0.982,0.995,0.977,0.996,,,,,,,,,,,,,,,
470,0.984,0.994,0.978,0.995,,,,,,,,,,,,,,,
471,0.978,0.995,0.982,0.996,,,,,,,,,,,,,,,
472,0.985,0.996,0.987,0.996,,,,,,,,,,,,,,,
473,0.984,0.994,0.976,0.996,,,,,,,,,,,,,,,
474,0.98,0.995,0.982,0.995,,,,,,,,,,,,,,,
475,0.983,0.995,0.985,0.997,,,,,,,,,,,,,,,
476,0.985,0.993,0.983,0.996,,,,,,,,,,,,,,,
477,0.986,0.993,0.98,0.996,,,,,,,,,,,,,,,
478,0.979,0.995,0.978,0.995,,,,,,,,,,,,,,,
479,0.983,0.996,0.984,0.996,,,,,,,,,,,,,,,
480,0.984,0.996,0.982,0.997,,,,,,,,,,,,,,,
481,0.984,0.995,0.975,0.995,,,,,,,,,,,,,,,
482,0.983,0.996,0.981,0.996,,,,,,,,,,,,,,,
483,0.981,0.994,0.986,0.995,,,,,,,,,,,,,,,
484,0.981,0.996,0.983,0.996,,,,,,,,,,,,,,,
485,0.984,0.995,0.986,0.996,,,,,,,,,,,,,,,
486,0.984,0.995,0.982,0.995,,,,,,,,,,,,,,,
487,0.985,0.994,0.983,0.996,,,,,,,,,,,,,,,
488,0.982,0.994,0.985,0.996,,,,,,,,,,,,,,,
489,0.978,0.996,0.982,0.996,,,,,,,,,,,,,,,
490,0.982,0.996,0.982,0.997,,,,,,,,,,,,,,,
491,0.982,0.996,0.982,0.995,,,,,,,,,,,,,,,
492,0.978,0.996,0.982,0.994,,,,,,,,,,,,,,,
493,0.982,0.996,0.98,0.996,,,,,,,,,,,,,,,
494,0.981,0.995,0.978,0.996,,,,,,,,,,,,,,,
495,0.985,0.994,0.981,0.995,,,,,,,,,,,,,,,
496,0.985,0.996,0.98,0.995,,,,,,,,,,,,,,,
497,0.983,0.995,0.982,0.996,,,,,,,,,,,,,,,
498,0.983,0.996,0.982,0.996,,,,,,,,,,,,,,,
499,0.984,0.996,0.986,0.996,,,,,,,,,,,,,,,
72,,,,,ddm,400,200,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
