,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.981,0.995,0.98,0.995,,,,,,,,,,,,,,,
420,0.984,0.995,0.984,0.997,,,,,,,,,,,,,,,
421,0.984,0.995,0.981,0.996,,,,,,,,,,,,,,,
422,0.983,0.996,0.977,0.996,,,,,,,,,,,,,,,
423,0.983,0.993,0.979,0.994,,,,,,,,,,,,,,,
424,0.982,0.995,0.986,0.996,,,,,,,,,,,,,,,
425,0.983,0.995,0.978,0.995,,,,,,,,,,,,,,,
426,0.984,0.995,0.976,0.995,,,,,,,,,,,,,,,
427,0.988,0.994,0.983,0.995,,,,,,,,,,,,,,,
428,0.982,0.995,0.984,0.997,,,,,,,,,,,,,,,
429,0.98,0.996,0.985,0.996,,,,,,,,,,,,,,,
430,0.984,0.995,0.982,0.995,,,,,,,,,,,,,,,
431,0.984,0.996,0.983,0.996,,,,,,,,,,,,,,,
432,0.984,0.995,0.98,0.997,,,,,,,,,,,,,,,
433,0.982,0.994,0.985,0.996,,,,,,,,,,,,,,,
434,0.985,0.995,0.985,0.996,,,,,,,,,,,,,,,
435,0.984,0.995,0.986,0.995,,,,,,,,,,,,,,,
436,0.984,0.995,0.984,0.996,,,,,,,,,,,,,,,
437,0.982,0.995,0.983,0.997,,,,,,,,,,,,,,,
438,0.982,0.993,0.981,0.995,,,,,,,,,,,,,,,
439,0.975,0.996,0.979,0.997,,,,,,,,,,,,,,,
440,0.979,0.996,0.981,0.995,,,,,,,,,,,,,,,
441,0.985,0.995,0.986,0.997,,,,,,,,,,,,,,,
442,0.983,0.996,0.983,0.997,,,,,,,,,,,,,,,
443,0.987,0.994,0.983,0.996,,,,,,,,,,,,,,,
444,0.981,0.997,0.974,0.996,,,,,,,,,,,,,,,
445,0.98,0.996,0.982,0.995,,,,,,,,,,,,,,,
446,0.977,0.996,0.981,0.995,,,,,,,,,,,,,,,
447,0.983,0.996,0.972,0.995,,,,,,,,,,,,,,,
448,0.978,0.996,0.979,0.997,,,,,,,,,,,,,,,
449,0.984,0.995,0.983,0.994,,,,,,,,,,,,,,,
450,0.982,0.995,0.985,0.997,,,,,,,,,,,,,,,
451,0.981,0.995,0.981,0.995,,,,,,,,,,,,,,,
452,0.984,0.995,0.982,0.994,,,,,,,,,,,,,,,
453,0.979,0.996,0.982,0.998,,,,,,,,,,,,,,,
454,0.986,0.995,0.985,0.994,,,,,,,,,,,,,,,
455,0.981,0.995,0.981,0.995,,,,,,,,,,,,,,,
456,0.982,0.996,0.979,0.997,,,,,,,,,,,,,,,
457,0.986,0.994,0.981,0.996,,,,,,,,,,,,,,,
458,0.98,0.995,0.979,0.995,,,,,,,,,,,,,,,
459,0.987,0.994,0.983,0.994,,,,,,,,,,,,,,,
460,0.98,0.995,0.981,0.995,,,,,,,,,,,,,,,
461,0.985,0.995,0.982,0.997,,,,,,,,,,,,,,,
462,0.985,0.996,0.981,0.995,,,,,,,,,,,,,,,
463,0.982,0.996,0.982,0.996,,,,,,,,,,,,,,,
464,0.98,0.994,0.972,0.994,,,,,,,,,,,,,,,
465,0.981,0.994,0.983,0.995,,,,,,,,,,,,,,,
466,0.986,0.995,0.985,0.995,,,,,,,,,,,,,,,
467,0.973,0.994,0.973,0.996,,,,,,,,,,,,,,,
468,0.986,0.995,0.985,0.996,,,,,,,,,,,,,,,
469,0.981,0.995,0.985,0.995,,,,,,,,,,,,,,,
470,0.981,0.997,0.986,0.997,,,,,,,,,,,,,,,
471,0.985,0.994,0.981,0.995,,,,,,,,,,,,,,,
472,0.983,0.995,0.98,0.995,,,,,,,,,,,,,,,
473,0.983,0.995,0.987,0.995,,,,,,,,,,,,,,,
474,0.986,0.996,0.984,0.996,,,,,,,,,,,,,,,
475,0.979,0.995,0.975,0.994,,,,,,,,,,,,,,,
476,0.985,0.993,0.986,0.996,,,,,,,,,,,,,,,
477,0.985,0.995,0.986,0.996,,,,,,,,,,,,,,,
478,0.98,0.996,0.98,0.997,,,,,,,,,,,,,,,
479,0.983,0.995,0.981,0.997,,,,,,,,,,,,,,,
480,0.986,0.995,0.98,0.995,,,,,,,,,,,,,,,
481,0.986,0.996,0.983,0.997,,,,,,,,,,,,,,,
482,0.981,0.995,0.983,0.995,,,,,,,,,,,,,,,
483,0.984,0.997,0.982,0.996,,,,,,,,,,,,,,,
484,0.985,0.995,0.984,0.996,,,,,,,,,,,,,,,
485,0.981,0.995,0.983,0.996,,,,,,,,,,,,,,,
486,0.987,0.995,0.986,0.995,,,,,,,,,,,,,,,
487,0.979,0.994,0.977,0.995,,,,,,,,,,,,,,,
488,0.987,0.993,0.982,0.995,,,,,,,,,,,,,,,
489,0.983,0.996,0.985,0.995,,,,,,,,,,,,,,,
490,0.976,0.996,0.98,0.997,,,,,,,,,,,,,,,
491,0.981,0.995,0.983,0.995,,,,,,,,,,,,,,,
492,0.982,0.995,0.98,0.994,,,,,,,,,,,,,,,
493,0.986,0.997,0.982,0.994,,,,,,,,,,,,,,,
494,0.985,0.995,0.981,0.994,,,,,,,,,,,,,,,
495,0.981,0.995,0.983,0.996,,,,,,,,,,,,,,,
496,0.983,0.996,0.978,0.996,,,,,,,,,,,,,,,
497,0.98,0.997,0.981,0.997,,,,,,,,,,,,,,,
498,0.981,0.996,0.981,0.995,,,,,,,,,,,,,,,
499,0.981,0.995,0.981,0.995,,,,,,,,,,,,,,,
67,,,,,ddm,400,160,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
