,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.987,0.997,0.99,0.998,,,,,,,,,,,,,,,
420,0.989,0.997,0.993,0.998,,,,,,,,,,,,,,,
421,0.995,0.997,0.992,0.998,,,,,,,,,,,,,,,
422,0.991,0.997,0.991,0.995,,,,,,,,,,,,,,,
423,0.986,0.998,0.991,0.998,,,,,,,,,,,,,,,
424,0.988,0.996,0.992,0.996,,,,,,,,,,,,,,,
425,0.994,0.995,0.988,0.998,,,,,,,,,,,,,,,
426,0.994,0.997,0.991,0.998,,,,,,,,,,,,,,,
427,0.995,0.996,0.991,0.997,,,,,,,,,,,,,,,
428,0.992,0.997,0.993,0.999,,,,,,,,,,,,,,,
429,0.993,0.998,0.993,0.999,,,,,,,,,,,,,,,
430,0.991,0.997,0.991,0.997,,,,,,,,,,,,,,,
431,0.994,0.997,0.985,0.997,,,,,,,,,,,,,,,
432,0.991,0.999,0.985,0.998,,,,,,,,,,,,,,,
433,0.989,0.996,0.985,0.997,,,,,,,,,,,,,,,
434,0.989,0.996,0.989,0.994,,,,,,,,,,,,,,,
435,0.994,0.997,0.99,0.997,,,,,,,,,,,,,,,
436,0.993,0.998,0.988,0.997,,,,,,,,,,,,,,,
437,0.993,0.995,0.989,0.998,,,,,,,,,,,,,,,
438,0.992,0.998,0.992,0.999,,,,,,,,,,,,,,,
439,0.988,0.998,0.993,0.998,,,,,,,,,,,,,,,
440,0.993,0.997,0.995,0.997,,,,,,,,,,,,,,,
441,0.993,0.995,0.986,0.996,,,,,,,,,,,,,,,
442,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
443,0.984,0.997,0.99,0.995,,,,,,,,,,,,,,,
444,0.992,0.997,0.991,0.996,,,,,,,,,,,,,,,
445,0.993,0.997,0.99,0.998,,,,,,,,,,,,,,,
446,0.992,0.996,0.99,0.998,,,,,,,,,,,,,,,
447,0.986,0.999,0.988,0.998,,,,,,,,,,,,,,,
448,0.991,0.998,0.983,0.996,,,,,,,,,,,,,,,
449,0.968,0.998,0.989,0.999,,,,,,,,,,,,,,,
450,0.99,0.997,0.994,0.999,,,,,,,,,,,,,,,
451,0.993,0.997,0.986,0.997,,,,,,,,,,,,,,,
452,0.988,0.998,0.986,0.996,,,,,,,,,,,,,,,
453,0.995,0.996,0.987,0.997,,,,,,,,,,,,,,,
454,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
455,0.994,0.998,0.98,0.997,,,,,,,,,,,,,,,
456,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
457,0.989,0.997,0.985,0.998,,,,,,,,,,,,,,,
458,0.995,0.999,0.993,0.998,,,,,,,,,,,,,,,
459,0.994,0.998,0.977,0.998,,,,,,,,,,,,,,,
460,0.987,0.997,0.993,0.997,,,,,,,,,,,,,,,
461,0.989,0.998,0.991,0.998,,,,,,,,,,,,,,,
462,0.991,0.997,0.99,0.996,,,,,,,,,,,,,,,
463,0.995,0.998,0.988,0.998,,,,,,,,,,,,,,,
464,0.993,0.998,0.992,0.999,,,,,,,,,,,,,,,
465,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
466,0.989,0.999,0.982,0.998,,,,,,,,,,,,,,,
467,0.982,0.998,0.987,0.999,,,,,,,,,,,,,,,
468,0.993,0.998,0.988,0.998,,,,,,,,,,,,,,,
469,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
470,0.99,0.997,0.981,0.997,,,,,,,,,,,,,,,
471,0.981,0.999,0.987,0.994,,,,,,,,,,,,,,,
472,0.993,0.998,0.988,0.999,,,,,,,,,,,,,,,
473,0.984,0.998,0.99,0.998,,,,,,,,,,,,,,,
474,0.978,0.998,0.991,0.998,,,,,,,,,,,,,,,
475,0.975,0.998,0.994,0.999,,,,,,,,,,,,,,,
476,0.987,0.997,0.988,0.998,,,,,,,,,,,,,,,
477,0.991,0.998,0.99,0.996,,,,,,,,,,,,,,,
478,0.987,0.998,0.989,0.997,,,,,,,,,,,,,,,
479,0.992,0.997,0.987,0.998,,,,,,,,,,,,,,,
480,0.988,0.998,0.986,0.999,,,,,,,,,,,,,,,
481,0.991,0.999,0.988,0.998,,,,,,,,,,,,,,,
482,0.99,0.997,0.989,0.999,,,,,,,,,,,,,,,
483,0.995,0.997,0.99,0.998,,,,,,,,,,,,,,,
484,0.992,0.998,0.988,0.997,,,,,,,,,,,,,,,
485,0.993,0.995,0.99,0.998,,,,,,,,,,,,,,,
486,0.983,0.997,0.987,0.996,,,,,,,,,,,,,,,
487,0.982,0.997,0.993,0.997,,,,,,,,,,,,,,,
488,0.993,0.998,0.986,0.998,,,,,,,,,,,,,,,
489,0.989,0.997,0.982,0.999,,,,,,,,,,,,,,,
490,0.99,0.998,0.989,0.997,,,,,,,,,,,,,,,
491,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
492,0.99,0.998,0.992,0.999,,,,,,,,,,,,,,,
493,0.993,0.997,0.987,0.998,,,,,,,,,,,,,,,
494,0.988,0.998,0.989,0.999,,,,,,,,,,,,,,,
495,0.987,0.998,0.992,0.997,,,,,,,,,,,,,,,
496,0.992,0.998,0.985,0.996,,,,,,,,,,,,,,,
497,0.99,0.999,0.982,0.997,,,,,,,,,,,,,,,
498,0.993,0.998,0.994,0.999,,,,,,,,,,,,,,,
499,0.984,0.997,0.993,0.997,,,,,,,,,,,,,,,
54,,,,,ddm,720,40,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
