,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.991,0.998,0.988,0.998,,,,,,,,,,,,,,,
420,0.99,0.997,0.99,0.997,,,,,,,,,,,,,,,
421,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
422,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
423,0.988,0.997,0.987,0.998,,,,,,,,,,,,,,,
424,0.99,0.998,0.99,0.997,,,,,,,,,,,,,,,
425,0.988,0.998,0.991,0.997,,,,,,,,,,,,,,,
426,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
427,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
428,0.989,0.998,0.99,0.997,,,,,,,,,,,,,,,
429,0.991,0.998,0.987,0.998,,,,,,,,,,,,,,,
430,0.991,0.997,0.991,0.997,,,,,,,,,,,,,,,
431,0.989,0.997,0.992,0.998,,,,,,,,,,,,,,,
432,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
433,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
434,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
435,0.989,0.998,0.991,0.998,,,,,,,,,,,,,,,
436,0.986,0.998,0.988,0.998,,,,,,,,,,,,,,,
437,0.991,0.997,0.991,0.997,,,,,,,,,,,,,,,
438,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
439,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
440,0.992,0.997,0.988,0.997,,,,,,,,,,,,,,,
441,0.993,0.998,0.989,0.998,,,,,,,,,,,,,,,
442,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
443,0.986,0.998,0.988,0.998,,,,,,,,,,,,,,,
444,0.992,0.998,0.988,0.998,,,,,,,,,,,,,,,
445,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
446,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
447,0.99,0.998,0.989,0.999,,,,,,,,,,,,,,,
448,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
449,0.99,0.998,0.988,0.997,,,,,,,,,,,,,,,
450,0.993,0.998,0.99,0.997,,,,,,,,,,,,,,,
451,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
452,0.99,0.998,0.987,0.997,,,,,,,,,,,,,,,
453,0.993,0.998,0.99,0.998,,,,,,,,,,,,,,,
454,0.987,0.998,0.989,0.998,,,,,,,,,,,,,,,
455,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
456,0.993,0.997,0.99,0.998,,,,,,,,,,,,,,,
457,0.99,0.997,0.989,0.997,,,,,,,,,,,,,,,
458,0.989,0.998,0.991,0.998,,,,,,,,,,,,,,,
459,0.99,0.998,0.988,0.997,,,,,,,,,,,,,,,
460,0.991,0.997,0.991,0.996,,,,,,,,,,,,,,,
461,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
462,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
463,0.99,0.998,0.991,0.999,,,,,,,,,,,,,,,
464,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
465,0.992,0.997,0.987,0.998,,,,,,,,,,,,,,,
466,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
467,0.985,0.998,0.99,0.998,,,,,,,,,,,,,,,
468,0.991,0.998,0.992,0.998,,,,,,,,,,,,,,,
469,0.994,0.997,0.991,0.999,,,,,,,,,,,,,,,
470,0.99,0.997,0.988,0.997,,,,,,,,,,,,,,,
471,0.993,0.998,0.992,0.998,,,,,,,,,,,,,,,
472,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
473,0.986,0.998,0.984,0.997,,,,,,,,,,,,,,,
474,0.992,0.997,0.989,0.997,,,,,,,,,,,,,,,
475,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
476,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
477,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
478,0.99,0.998,0.987,0.998,,,,,,,,,,,,,,,
479,0.986,0.997,0.991,0.997,,,,,,,,,,,,,,,
480,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
481,0.991,0.997,0.988,0.998,,,,,,,,,,,,,,,
482,0.993,0.998,0.989,0.998,,,,,,,,,,,,,,,
483,0.991,0.996,0.99,0.997,,,,,,,,,,,,,,,
484,0.987,0.997,0.987,0.998,,,,,,,,,,,,,,,
485,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
486,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
487,0.986,0.997,0.992,0.997,,,,,,,,,,,,,,,
488,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
489,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
490,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
491,0.987,0.997,0.99,0.998,,,,,,,,,,,,,,,
492,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
493,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
494,0.989,0.998,0.987,0.998,,,,,,,,,,,,,,,
495,0.992,0.998,0.989,0.997,,,,,,,,,,,,,,,
496,0.988,0.998,0.99,0.998,,,,,,,,,,,,,,,
497,0.987,0.998,0.99,0.997,,,,,,,,,,,,,,,
498,0.992,0.997,0.991,0.997,,,,,,,,,,,,,,,
499,0.993,0.997,0.989,0.998,,,,,,,,,,,,,,,
69,,,,,ddm,720,160,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
