,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.987,0.997,0.984,0.998,,,,,,,,,,,,,,,
420,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
421,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
422,0.988,0.997,0.986,0.996,,,,,,,,,,,,,,,
423,0.984,0.996,0.985,0.997,,,,,,,,,,,,,,,
424,0.992,0.996,0.988,0.996,,,,,,,,,,,,,,,
425,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
426,0.989,0.997,0.983,0.997,,,,,,,,,,,,,,,
427,0.988,0.996,0.987,0.996,,,,,,,,,,,,,,,
428,0.987,0.996,0.984,0.997,,,,,,,,,,,,,,,
429,0.989,0.996,0.987,0.996,,,,,,,,,,,,,,,
430,0.991,0.996,0.987,0.996,,,,,,,,,,,,,,,
431,0.983,0.997,0.985,0.997,,,,,,,,,,,,,,,
432,0.988,0.996,0.989,0.996,,,,,,,,,,,,,,,
433,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
434,0.985,0.997,0.986,0.998,,,,,,,,,,,,,,,
435,0.987,0.996,0.986,0.996,,,,,,,,,,,,,,,
436,0.988,0.997,0.987,0.996,,,,,,,,,,,,,,,
437,0.989,0.996,0.988,0.996,,,,,,,,,,,,,,,
438,0.99,0.996,0.988,0.997,,,,,,,,,,,,,,,
439,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
440,0.989,0.997,0.987,0.995,,,,,,,,,,,,,,,
441,0.989,0.997,0.986,0.997,,,,,,,,,,,,,,,
442,0.987,0.996,0.98,0.997,,,,,,,,,,,,,,,
443,0.991,0.997,0.985,0.998,,,,,,,,,,,,,,,
444,0.985,0.996,0.987,0.998,,,,,,,,,,,,,,,
445,0.986,0.996,0.988,0.997,,,,,,,,,,,,,,,
446,0.989,0.997,0.985,0.998,,,,,,,,,,,,,,,
447,0.985,0.996,0.984,0.995,,,,,,,,,,,,,,,
448,0.988,0.996,0.989,0.996,,,,,,,,,,,,,,,
449,0.991,0.998,0.987,0.998,,,,,,,,,,,,,,,
450,0.988,0.997,0.982,0.997,,,,,,,,,,,,,,,
451,0.984,0.997,0.983,0.998,,,,,,,,,,,,,,,
452,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
453,0.99,0.998,0.985,0.997,,,,,,,,,,,,,,,
454,0.986,0.997,0.982,0.997,,,,,,,,,,,,,,,
455,0.991,0.996,0.982,0.996,,,,,,,,,,,,,,,
456,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
457,0.982,0.998,0.987,0.998,,,,,,,,,,,,,,,
458,0.985,0.997,0.985,0.996,,,,,,,,,,,,,,,
459,0.986,0.997,0.984,0.998,,,,,,,,,,,,,,,
460,0.99,0.996,0.987,0.996,,,,,,,,,,,,,,,
461,0.988,0.997,0.99,0.998,,,,,,,,,,,,,,,
462,0.99,0.996,0.989,0.998,,,,,,,,,,,,,,,
463,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
464,0.984,0.997,0.986,0.995,,,,,,,,,,,,,,,
465,0.988,0.998,0.987,0.997,,,,,,,,,,,,,,,
466,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
467,0.986,0.997,0.988,0.997,,,,,,,,,,,,,,,
468,0.981,0.997,0.987,0.997,,,,,,,,,,,,,,,
469,0.987,0.997,0.983,0.997,,,,,,,,,,,,,,,
470,0.99,0.996,0.985,0.997,,,,,,,,,,,,,,,
471,0.987,0.997,0.986,0.997,,,,,,,,,,,,,,,
472,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
473,0.984,0.997,0.988,0.996,,,,,,,,,,,,,,,
474,0.99,0.997,0.983,0.996,,,,,,,,,,,,,,,
475,0.99,0.997,0.984,0.997,,,,,,,,,,,,,,,
476,0.987,0.997,0.982,0.997,,,,,,,,,,,,,,,
477,0.99,0.997,0.985,0.997,,,,,,,,,,,,,,,
478,0.986,0.997,0.986,0.998,,,,,,,,,,,,,,,
479,0.986,0.997,0.986,0.996,,,,,,,,,,,,,,,
480,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
481,0.984,0.997,0.986,0.997,,,,,,,,,,,,,,,
482,0.987,0.996,0.988,0.998,,,,,,,,,,,,,,,
483,0.985,0.998,0.983,0.996,,,,,,,,,,,,,,,
484,0.986,0.996,0.989,0.997,,,,,,,,,,,,,,,
485,0.985,0.996,0.986,0.996,,,,,,,,,,,,,,,
486,0.985,0.996,0.989,0.998,,,,,,,,,,,,,,,
487,0.988,0.996,0.986,0.997,,,,,,,,,,,,,,,
488,0.988,0.997,0.984,0.997,,,,,,,,,,,,,,,
489,0.986,0.997,0.988,0.997,,,,,,,,,,,,,,,
490,0.988,0.996,0.983,0.996,,,,,,,,,,,,,,,
491,0.986,0.997,0.989,0.998,,,,,,,,,,,,,,,
492,0.987,0.996,0.988,0.998,,,,,,,,,,,,,,,
493,0.99,0.997,0.985,0.997,,,,,,,,,,,,,,,
494,0.989,0.996,0.985,0.997,,,,,,,,,,,,,,,
495,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
496,0.982,0.998,0.987,0.998,,,,,,,,,,,,,,,
497,0.99,0.995,0.987,0.997,,,,,,,,,,,,,,,
498,0.99,0.997,0.988,0.996,,,,,,,,,,,,,,,
499,0.982,0.997,0.986,0.997,,,,,,,,,,,,,,,
68,,,,,ddm,560,160,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
