,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
419,0.99,0.997,0.986,0.999,,,,,,,,,,,,,,,
420,0.982,0.996,0.988,0.997,,,,,,,,,,,,,,,
421,0.993,0.998,0.986,0.998,,,,,,,,,,,,,,,
422,0.987,0.998,0.985,0.995,,,,,,,,,,,,,,,
423,0.989,0.996,0.986,0.995,,,,,,,,,,,,,,,
424,0.985,0.997,0.986,0.998,,,,,,,,,,,,,,,
425,0.991,0.997,0.985,0.998,,,,,,,,,,,,,,,
426,0.984,0.997,0.983,0.997,,,,,,,,,,,,,,,
427,0.986,0.996,0.986,0.998,,,,,,,,,,,,,,,
428,0.989,0.997,0.991,0.995,,,,,,,,,,,,,,,
429,0.989,0.995,0.989,0.995,,,,,,,,,,,,,,,
430,0.985,0.997,0.994,0.998,,,,,,,,,,,,,,,
431,0.988,0.996,0.984,0.996,,,,,,,,,,,,,,,
432,0.991,0.998,0.985,0.996,,,,,,,,,,,,,,,
433,0.987,0.998,0.986,0.998,,,,,,,,,,,,,,,
434,0.996,0.995,0.992,0.996,,,,,,,,,,,,,,,
435,0.989,0.995,0.987,0.995,,,,,,,,,,,,,,,
436,0.99,0.997,0.985,0.999,,,,,,,,,,,,,,,
437,0.988,0.997,0.991,0.994,,,,,,,,,,,,,,,
438,0.985,0.996,0.974,0.998,,,,,,,,,,,,,,,
439,0.989,0.997,0.992,0.998,,,,,,,,,,,,,,,
440,0.989,0.995,0.99,0.995,,,,,,,,,,,,,,,
441,0.983,0.997,0.983,0.998,,,,,,,,,,,,,,,
442,0.988,0.997,0.991,0.998,,,,,,,,,,,,,,,
443,0.992,0.998,0.994,0.99,,,,,,,,,,,,,,,
444,0.985,0.997,0.985,0.998,,,,,,,,,,,,,,,
445,0.989,0.997,0.994,0.997,,,,,,,,,,,,,,,
446,0.993,0.998,0.99,0.997,,,,,,,,,,,,,,,
447,0.983,0.996,0.982,0.997,,,,,,,,,,,,,,,
448,0.986,0.996,0.98,0.998,,,,,,,,,,,,,,,
449,0.988,0.998,0.987,0.998,,,,,,,,,,,,,,,
450,0.991,0.998,0.987,0.996,,,,,,,,,,,,,,,
451,0.987,0.997,0.987,0.996,,,,,,,,,,,,,,,
452,0.978,0.998,0.989,0.994,,,,,,,,,,,,,,,
453,0.988,0.996,0.989,0.997,,,,,,,,,,,,,,,
454,0.985,0.998,0.989,0.998,,,,,,,,,,,,,,,
455,0.983,0.997,0.981,0.995,,,,,,,,,,,,,,,
456,0.99,0.995,0.985,0.997,,,,,,,,,,,,,,,
457,0.44,0.997,0.97,0.997,,,,,,,,,,,,,,,
458,0.995,0.995,0.983,0.992,,,,,,,,,,,,,,,
459,0.987,0.998,0.977,0.996,,,,,,,,,,,,,,,
460,0.991,0.998,0.983,0.997,,,,,,,,,,,,,,,
461,0.99,0.997,0.978,0.995,,,,,,,,,,,,,,,
462,0.99,0.998,0.99,0.997,,,,,,,,,,,,,,,
463,0.992,0.995,0.982,0.998,,,,,,,,,,,,,,,
464,0.979,0.999,0.981,0.991,,,,,,,,,,,,,,,
465,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
466,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
467,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
468,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
469,0.978,0.998,0.978,0.997,,,,,,,,,,,,,,,
470,0.986,0.997,0.989,0.994,,,,,,,,,,,,,,,
471,0.982,0.996,0.99,0.996,,,,,,,,,,,,,,,
472,0.98,0.997,0.988,0.997,,,,,,,,,,,,,,,
473,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
474,0.983,0.996,0.986,0.996,,,,,,,,,,,,,,,
475,0.989,0.997,0.988,0.994,,,,,,,,,,,,,,,
476,0.99,0.996,0.992,0.998,,,,,,,,,,,,,,,
477,0.99,0.997,0.987,0.999,,,,,,,,,,,,,,,
478,0.99,0.998,0.989,0.997,,,,,,,,,,,,,,,
479,0.991,0.998,0.989,0.993,,,,,,,,,,,,,,,
480,0.977,0.997,0.984,0.996,,,,,,,,,,,,,,,
481,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
482,0.971,0.998,0.982,0.998,,,,,,,,,,,,,,,
483,0.991,0.995,0.991,0.996,,,,,,,,,,,,,,,
484,0.981,0.998,0.977,0.998,,,,,,,,,,,,,,,
485,0.987,0.997,0.992,0.998,,,,,,,,,,,,,,,
486,0.988,0.993,0.987,0.997,,,,,,,,,,,,,,,
487,0.984,0.998,0.99,0.998,,,,,,,,,,,,,,,
488,0.989,0.997,0.986,0.996,,,,,,,,,,,,,,,
489,0.987,0.996,0.986,0.999,,,,,,,,,,,,,,,
490,0.981,0.996,0.981,0.998,,,,,,,,,,,,,,,
491,0.989,0.996,0.989,0.997,,,,,,,,,,,,,,,
492,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
493,0.99,0.997,0.991,0.998,,,,,,,,,,,,,,,
494,0.986,0.998,0.992,0.996,,,,,,,,,,,,,,,
495,0.979,0.997,0.98,0.998,,,,,,,,,,,,,,,
496,0.986,0.997,0.987,0.995,,,,,,,,,,,,,,,
497,0.988,0.998,0.988,0.995,,,,,,,,,,,,,,,
498,0.994,0.998,0.992,0.998,,,,,,,,,,,,,,,
499,0.979,0.997,0.989,0.997,,,,,,,,,,,,,,,
53,,,,,ddm,560,40,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
